comment_id,rating,category,confidence,method,text,hatespeech,hate_speech_score,sentiment,respect,insult,llama_hate_binary,llama_hate_category,processed_hate_binary,processed_hate_category
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,3.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,2.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,2.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,2.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,2.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,3.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,3.0,3.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,2.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,3.0,3.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,2.0,2.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,2.0,2.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,3.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,2.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,4.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,2.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,1.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,3.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,2.0,2.0,2.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,2.0,2.0,0.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,3.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,3.0,4.0,2.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,4.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,3.0,2.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,3.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,3.0,3.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,3.0,3.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,3.0,3.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",2.0,1.27,3.0,3.0,3.0,0,no_hate,1,hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",0.0,1.27,4.0,4.0,4.0,0,no_hate,0,no_hate
20018,0.0,no,0.9,gguf,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaugh...",1.0,1.27,4.0,4.0,4.0,0,no_hate,1,hate
